person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
18,block1,control,1,1,42,18,18,targ_class2,72.0,-409.0,15.84
18,block1,control,1,1,60,19,19,targ_class1,211.0,-142.0,17.69
18,block1,control,1,1,15,20,20,targ_class2,392.0,-166.0,19.72
18,block1,control,1,1,11,21,21,targ_class2,154.0,125.0,22.19
18,block1,control,1,1,9,22,22,targ_class2,70.0,168.0,22.87
18,block1,control,1,1,17,23,23,targ_class1,345.0,89.0,24.27
18,block1,control,1,1,34,24,24,targ_class1,415.0,101.0,25.9
18,block1,control,1,1,8,25,25,targ_class2,256.0,424.0,27.4
18,block1,control,1,1,55,26,26,targ_class2,324.0,414.0,27.94
18,block1,control,1,1,5,27,27,targ_class2,346.0,363.0,28.3
18,block1,control,1,1,57,28,28,targ_class2,170.0,374.0,29.0
18,block1,control,1,1,43,29,29,targ_class1,361.0,309.0,30.82
18,block1,control,1,1,27,30,30,targ_class1,206.0,264.0,31.52
18,block1,control,1,1,45,31,31,targ_class1,-457.0,-448.0,37.17
18,block1,control,1,1,58,32,32,targ_class1,81.0,277.0,39.34
18,block1,control,3,1,46,1,1,targ_class2,-365.0,324.0,1.34
18,block1,control,3,1,25,2,2,targ_class2,-422.0,321.0,1.76
18,block1,control,3,1,17,3,3,targ_class1,-263.0,-23.0,3.15
18,block1,control,3,1,7,4,4,targ_class2,-75.0,262.0,4.14
18,block1,control,3,1,28,5,5,targ_class2,-83.0,206.0,4.44
18,block1,control,3,1,58,6,6,targ_class1,5.0,409.0,5.22
18,block1,control,3,1,10,7,7,targ_class2,-75.0,440.0,5.74
18,block1,control,3,1,22,8,8,targ_class2,-102.0,5.0,7.17
18,block1,control,3,1,57,9,9,targ_class1,-116.0,-49.0,8.25
18,block1,control,3,1,35,10,10,targ_class1,118.0,-4.0,8.9
18,block1,control,3,1,20,11,11,targ_class1,-82.0,-289.0,10.3
18,block1,control,3,1,26,12,12,targ_class1,-133.0,-372.0,10.94
18,block1,control,3,1,45,13,13,targ_class1,-172.0,-439.0,11.74
18,block1,control,3,1,56,14,14,targ_class1,-451.0,-423.0,12.47
18,block1,control,3,1,38,15,15,targ_class2,-61.0,-236.0,14.69
18,block1,control,3,1,6,16,16,targ_class1,93.0,58.0,17.15
18,block1,control,3,1,36,17,17,targ_class2,70.0,-381.0,18.59
18,block1,control,3,1,41,18,18,targ_class2,50.0,-434.0,19.04
18,block1,control,3,1,52,19,19,targ_class2,125.0,-377.0,19.55
18,block1,control,3,1,48,20,20,targ_class2,216.0,-269.0,20.57
18,block1,control,3,1,51,21,21,targ_class2,264.0,-106.0,21.04
18,block1,control,3,1,47,0,0,dist_class2,259.0,-27.0,21.39
18,block1,control,3,2,10,1,1,targ_class2,-377.0,426.0,1.69
18,block1,control,3,2,48,2,2,targ_class2,-388.0,316.0,2.32
18,block1,control,3,2,15,3,3,targ_class2,-58.0,269.0,3.64
18,block1,control,3,2,44,4,4,targ_class1,-99.0,385.0,4.96
18,block1,control,3,2,52,5,5,targ_class1,-399.0,375.0,5.84
18,block1,control,3,2,53,6,6,targ_class1,-175.0,68.0,7.24
18,block1,control,3,2,12,7,7,targ_class1,-228.0,48.0,7.79
18,block1,control,3,2,33,8,8,targ_class1,-24.0,89.0,8.69
18,block1,control,3,2,6,9,9,targ_class1,-78.0,28.0,9.17
18,block1,control,3,2,27,10,10,targ_class2,-338.0,-7.0,9.82
18,block1,control,3,2,62,11,11,targ_class1,-464.0,51.0,11.61
18,block1,control,3,2,7,12,12,targ_class2,-320.0,-264.0,12.9
18,block1,control,3,2,42,13,13,targ_class1,-468.0,-320.0,14.34
18,block1,control,3,2,31,14,14,targ_class2,-322.0,-450.0,15.54
18,block1,control,3,2,28,15,15,targ_class2,-280.0,-412.0,15.95
18,block1,control,3,2,20,16,16,targ_class2,-152.0,-322.0,16.82
18,block1,control,3,2,11,17,17,targ_class2,12.0,-311.0,17.49
18,block1,control,3,2,32,18,18,targ_class1,188.0,343.0,19.44
18,block1,control,3,2,3,19,19,targ_class1,354.0,333.0,20.54
18,block1,control,3,2,17,20,20,targ_class2,258.0,150.0,21.15
18,block1,control,3,2,54,21,21,targ_class2,76.0,104.0,21.7
18,block1,control,3,2,49,22,22,targ_class2,-6.0,186.0,22.41
18,block1,control,3,2,58,23,23,targ_class2,331.0,28.0,23.9
18,block1,control,3,2,22,24,24,targ_class1,334.0,-58.0,24.35
18,block1,control,3,2,4,25,25,targ_class1,170.0,-250.0,24.97
18,block1,control,3,2,40,26,26,targ_class2,280.0,-123.0,26.04
18,block1,control,3,2,35,27,27,targ_class2,369.0,-132.0,26.45
18,block1,control,3,2,19,28,28,targ_class1,399.0,-179.0,27.02
18,block1,control,3,2,29,29,29,targ_class1,344.0,-262.0,27.92
18,block1,control,3,2,13,30,30,targ_class1,492.0,-214.0,28.75
